conversation_id,hour,created_at,user_message_count,content_preview,level,categories,full_content
3249081,5,2026-05-22 05:52:47.550938,2,"When ll I get to know whether I got the reward
As I order cod when ll I see the reward",2,['其他不确定'],"When ll I get to know whether I got the reward
As I order cod when ll I see the reward"
3242067,4,2026-05-22 04:39:01.244683,5,"{""cardType"":""goods"",""data"":{""goodsId"":1451482,""goodsName"":""Leopard Print Bucket Shoulder Bag"",""imageThumb"":""https://img105.savana.com/goods-pic/9e9db279abb643bc9475dd8c43029812.webp"",""showOriginalPric",1,['价格优惠咨询'],"{""cardType"":""goods"",""data"":{""goodsId"":1451482,""goodsName"":""Leopard Print Bucket Shoulder Bag"",""imageThumb"":""https://img105.savana.com/goods-pic/9e9db279abb643bc9475dd8c43029812.webp"",""showOriginalPrice"":""₹1,090"",""showPromotePrice"":""₹708"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}
₹1 sele coupon add this product
Give me that' Coupon code please
How can I order that' ₹1 sale product
It's real or fake tell me"
3245854,5,2026-05-22 05:32:22.065966,1,Cancel the order,2,['订单取消-原因不明'],Cancel the order
3241413,4,2026-05-22 04:01:12.192549,3,"{""cardType"":""order"",""data"":{""showStatus"":""Shipped"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusShipped3x.png"",""orderNo"":""S01126052117314433006"",""orderId"":""S011260521173144033006""",2,"['退款退货-原因不明', '发送订单卡片-无文字说明']","{""cardType"":""order"",""data"":{""showStatus"":""Shipped"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusShipped3x.png"",""orderNo"":""S01126052117314433006"",""orderId"":""S011260521173144033006"",""actualNum"":1,""placeTime"":1779364904,""orderCreatedTime"":""21 May, 2026 17:31:44"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1275,""showTotalAmount"":""₹1,275"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1087795,""goodsId"":1883782,""count"":1,""title"":""Knotted Cocktail Dress"",""coverImage"":""https://img105.savana.com/goods-pic/9986a46a424b40d29e28c04f70768141_w90_h120"",""skuValue"":""Burgundy/S"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/a07d6056d7cb4fa38ec95a8912e7450a_w96_q85""},{""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
{""cardType"":""order"",""data"":{""showStatus"":""In transit"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusInTransit3x.png"",""orderNo"":""S01126052110484433003"",""orderId"":""S011260521104844033003"",""actualNum"":1,""placeTime"":1779340724,""orderCreatedTime"":""21 May, 2026 10:48:44"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1575,""showTotalAmount"":""₹1,575"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":833266,""goodsId"":1497222,""count"":1,""title"":""Shimmer Cocktail Dress"",""coverImage"":""https://img105.savana.com/goods-pic/317bc28448d14ced9c00576cf37643bf_w90_h120"",""skuValue"":""Champagne/S"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/b5644a008329466da5c5fae85d4e115b_w96_q85""},{""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
Please give me exact status"
3249809,5,2026-05-22 05:57:40.113755,6,"{""cardType"":""order"",""data"":{""userId"":165780352522410,""orderId"":""S011260522112625010002"",""subPay"":1552,""showTotalAmount"":""₹1,552"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.sav",1,"['明确提到大促', '价格优惠咨询']","{""cardType"":""order"",""data"":{""userId"":165780352522410,""orderId"":""S011260522112625010002"",""subPay"":1552,""showTotalAmount"":""₹1,552"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""placeTime"":1779429385,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 11:26:25"",""returnDeadlineTime"":null,""actualNum"":1,""itemList"":[{""skuId"":1190560,""goodsId"":2227042,""count"":1,""title"":""[ High Stretch ] Regular waist Washed Black Button Flare Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/5152cd1941e847dfbf1aa7ce0048f55e_w90_h120"",""skuValue"":""Washed Black/27(S)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/0c3f7ec50cde4fd5953a7615ddbd52e3_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""27(S)""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
{""cardType"":""order"",""data"":{""userId"":165780352522410,""orderId"":""S011260522112625010002"",""subPay"":1552,""showTotalAmount"":""₹1,552"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""placeTime"":1779429385,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 11:26:25"",""returnDeadlineTime"":null,""actualNum"":1,""itemList"":[{""skuId"":1190560,""goodsId"":2227042,""count"":1,""title"":""[ High Stretch ] Regular waist Washed Black Button Flare Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/5152cd1941e847dfbf1aa7ce0048f55e_w90_h120"",""skuValue"":""Washed Black/27(S)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/0c3f7ec50cde4fd5953a7615ddbd52e3_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""27(S)""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
Cancel this
{""cardType"":""order"",""data"":{""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""orderNo"":""S01126052211262510002"",""orderId"":""S011260522112625010002"",""actualNum"":1,""placeTime"":1779429385,""orderCreatedTime"":""22 May, 2026 11:26:25"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1552,""showTotalAmount"":""₹1,552"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1190560,""goodsId"":2227042,""count"":1,""title"":""[ High Stretch ] Regular waist Washed Black Button Flare Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/5152cd1941e847dfbf1aa7ce0048f55e_w90_h120"",""skuValue"":""Washed Black/27(S)"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/0c3f7ec50cde4fd5953a7615ddbd52e3_w96_q85""},{""value"":""27(S)""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
Cancel this
Hey"
3249478,5,2026-05-22 05:55:26.641572,4,"Cancel
{""cardType"":""order"",""data"":{""userId"":212277832098329,""orderId"":""S011260522111639029200"",""subPay"":1537,""showTotalAmount"":""₹1,537"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img",1,"['明确提到大促', '价格优惠咨询']","Cancel
{""cardType"":""order"",""data"":{""userId"":212277832098329,""orderId"":""S011260522111639029200"",""subPay"":1537,""showTotalAmount"":""₹1,537"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""placeTime"":1779428799,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 11:16:39"",""returnDeadlineTime"":null,""actualNum"":2,""itemList"":[{""skuId"":1060150,""goodsId"":1970812,""count"":1,""title"":""Plus Size Ruffle Top"",""coverImage"":""https://img105.savana.com/goods-pic/74879134a29043228cbd32bafe683b4f_w90_h120"",""skuValue"":""Khaki/3XL"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/269a0d8024074b17bf53d7c4227c84e8_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""3XL""}]},{""skuId"":1163296,""goodsId"":2174722,""count"":1,""title"":""Plus Size Pullover T-Shirt"",""coverImage"":""https://img105.savana.com/goods-pic/ac8568c6fde04b2d8eadfa15bb31f85d_w90_h120"",""skuValue"":""Multicolor/2XL"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/16c6ee99ebb747029ff77834bb96eadf_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""2XL""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
I want to cancel it!!
Nahh thank you!"
3245350,5,2026-05-22 05:27:06.223781,1,Tell me I will not get any reward then,2,['其他不确定'],Tell me I will not get any reward then
3248776,5,2026-05-22 05:50:40.343725,1,How to cancel the order,2,['订单取消-原因不明'],How to cancel the order
3242147,4,2026-05-22 04:40:33.833205,1,Had better expectations Savana,2,['其他不确定'],Had better expectations Savana
3246655,5,2026-05-22 05:37:18.635088,2,"Do this order contain reward
{""cardType"":""order"",""data"":{""userId"":4698587,""orderId"":""S011260522104632087133"",""subPay"":1645,""showTotalAmount"":""₹1,645"",""showStatus"":""Prepared at Dispatch Center"",""showSt",1,"['明确提到大促', '价格优惠咨询']","Do this order contain reward
{""cardType"":""order"",""data"":{""userId"":4698587,""orderId"":""S011260522104632087133"",""subPay"":1645,""showTotalAmount"":""₹1,645"",""showStatus"":""Prepared at Dispatch Center"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusPreparedAtDispatch3x.png"",""placeTime"":1779426992,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 10:46:32"",""returnDeadlineTime"":null,""actualNum"":1,""itemList"":[{""skuId"":1058893,""goodsId"":1968952,""count"":1,""title"":""High Waist Black Wash Wide Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/30b5de5bfdc94b95aa9a32f67e70eda4_w90_h120"",""skuValue"":""Washed Black/33(XL)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/3e7b2cc4e373405f992ad09ca1b2bb30_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""33(XL)""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}"
3247172,5,2026-05-22 05:40:33.985224,22,"Literally stop creating fraud! 😭 


Even now I have to cancel order 


I did many times order from this gross app still never get freee
Fraud app
But im not getting anything freee
😭
Scam app
{""cardTyp",1,"['明确提到大促', '免费活动', '价格优惠咨询', '技术问题-大促期间']","Literally stop creating fraud! 😭 


Even now I have to cancel order 


I did many times order from this gross app still never get freee
Fraud app
But im not getting anything freee
😭
Scam app
{""cardType"":""goods"",""data"":{""goodsId"":2124222,""goodsName"":""Backless A-Line Dress"",""imageThumb"":""https://img105.savana.com/goods-pic/33bf7ea67c0e46ae8ac923e33b3fe08f.webp"",""showOriginalPrice"":""₹1,690"",""showPromotePrice"":""₹1,521"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}
I don't get any
Why
{""cardType"":""order"",""data"":{""userId"":109342267544718,""orderId"":""S011260522111621018125"",""subPay"":1361,""showTotalAmount"":""₹1,361"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""placeTime"":1779428781,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 11:16:21"",""returnDeadlineTime"":null,""actualNum"":1,""itemList"":[{""skuId"":1142562,""goodsId"":2124222,""count"":1,""title"":""Backless A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/33bf7ea67c0e46ae8ac923e33b3fe08f_w90_h120"",""skuValue"":""Apricot/XS"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/ca248570714f4868aefecf1285cebdc5_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""XS""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
This showing paid ? Or still saying u have to pay
What's that
Why u r scamming 😭
{""cardType"":""order"",""data"":{""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""orderNo"":""S01126052211162118125"",""orderId"":""S011260522111621018125"",""actualNum"":1,""placeTime"":1779428781,""orderCreatedTime"":""22 May, 2026 11:16:21"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1361,""showTotalAmount"":""₹1,361"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1142562,""goodsId"":2124222,""count"":1,""title"":""Backless A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/33bf7ea67c0e46ae8ac923e33b3fe08f_w90_h120"",""skuValue"":""Apricot/XS"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/ca248570714f4868aefecf1285cebdc5_w96_q85""},{""value"":""XS""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
Why this showing waiting for payment or itself showing it's paid
Why
My app is not working
Hi ?
{""cardType"":""reverse_order"",""data"":{""reverseId"":""S01326052211301818007"",""orderId"":""S011260522111814018132"",""userId"":109342267544718,""countryCode"":""Savana_IN"",""showStatus"":""Cancellation Successful"",""reverseItemList"":[{""skuId"":1142562,""goodsId"":2124222,""goodsName"":""Backless A-Line Dress"",""skuValue"":""Color:Apricot,Size:XS"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/ca248570714f4868aefecf1285cebdc5_w96_q85"",""value"":""Apricot""},{""keyId"":2,""pic"":null,""value"":""XS""}],""coverImage"":""https://img105.savana.com/goods-pic/33bf7ea67c0e46ae8ac923e33b3fe08f_w90_h120"",""count"":1,""showDiscountPrice"":""₹1,421"",""giftItem"":false}],""totalActualReturnQty"":1,""applyTime"":1779429618,""applicationTime"":""22 May, 2026 11:30:18"",""refundConfirmDate"":null,""afterSalesType"":1,""afterSalesTypeTxt"":""CANCEL"",""refundMode"":null,""refundTimeline"":null,""refundStatus"":""OTHER"",""totalAmountTxt"":""₹0"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View"",""applicationTime"":""Application Time"",""returnMode"":""Refund Mode"",""returnTimeline"":""Refund Timeline"",""total"":""Refund"",""viewMore"":""View\nmore""}}}
Facing a weird issue — it shows “already paid” when placing the order, but in My Orders it’s still stuck on “Waiting for Payment.”

Also haven’t received any anniversary reward or coupon, and no proper response on chat support despite reaching out multiple times.

Would really appreciate a clear explanation and proper resolution.
{""cardType"":""order"",""data"":{""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""orderNo"":""S01126052211162118125"",""orderId"":""S011260522111621018125"",""actualNum"":1,""placeTime"":1779428781,""orderCreatedTime"":""22 May, 2026 11:16:21"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1361,""showTotalAmount"":""₹1,361"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1142562,""goodsId"":2124222,""count"":1,""title"":""Backless A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/33bf7ea67c0e46ae8ac923e33b3fe08f_w90_h120"",""skuValue"":""Apricot/XS"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/ca248570714f4868aefecf1285cebdc5_w96_q85""},{""value"":""XS""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
I'm waiting from hour
Facing a weird issue — it shows “already paid” when placing the order, but in My Orders it’s still stuck on “Waiting for Payment.”

Also haven’t received any anniversary reward or coupon, and no proper response on chat support despite reaching out multiple times.

Would really appreciate a clear explanation and proper resolution."
3243844,5,2026-05-22 05:07:46.916724,1,"{""cardType"":""goods"",""data"":{""goodsId"":1991592,""goodsName"":""Knit Cardigan"",""imageThumb"":""https://img105.savana.com/goods-pic/d5bafad9c1e74b8e8f13d8ec69ff9643.webp"",""showOriginalPrice"":""₹990"",""showPromo",2,['发送订单卡片-无文字说明'],"{""cardType"":""goods"",""data"":{""goodsId"":1991592,""goodsName"":""Knit Cardigan"",""imageThumb"":""https://img105.savana.com/goods-pic/d5bafad9c1e74b8e8f13d8ec69ff9643.webp"",""showOriginalPrice"":""₹990"",""showPromotePrice"":""₹990"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}"
3243567,5,2026-05-22 05:04:15.503628,1,"{""cardType"":""order"",""data"":{""userId"":7009707,""orderId"":""S011260520105515007005"",""subPay"":2681,""showTotalAmount"":""₹2,681"",""showStatus"":""In transit"",""showStatusIcon"":""https://img105.savana.com/mayfairOr",1,['价格优惠咨询'],"{""cardType"":""order"",""data"":{""userId"":7009707,""orderId"":""S011260520105515007005"",""subPay"":2681,""showTotalAmount"":""₹2,681"",""showStatus"":""In transit"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusInTransit3x.png"",""placeTime"":1779254715,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""20 May, 2026 10:55:15"",""returnDeadlineTime"":null,""actualNum"":3,""itemList"":[{""skuId"":984951,""goodsId"":1797272,""count"":1,""title"":""Printed Pullover T-Shirt"",""coverImage"":""https://img105.savana.com/goods-pic/b88aaea23f614a099fe746170467125e_w90_h120"",""skuValue"":""Pink/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/6d1e648b69484f87966414d0da21913e_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]},{""skuId"":1037901,""goodsId"":1927832,""count"":1,""title"":""Slit Co-ord Set"",""coverImage"":""https://img105.savana.com/goods-pic/d0d4ae5e54394263949d2b830761a1c4_w90_h120"",""skuValue"":""Beige/XS"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/efa9521de17c4b27a7d7da3e47536bd2_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""XS""}]},{""skuId"":1035318,""goodsId"":1923302,""count"":1,""title"":""Crossed Jumpsuit"",""coverImage"":""https://img105.savana.com/goods-pic/f441e195b9564abba5ed71b6e7686993_w90_h120"",""skuValue"":""Apricot/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/bb54611f5ca34b1e8ddc67dbef59d492_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}"
3243501,5,2026-05-22 05:03:10.229586,7,"I have placed a order but why there is no rewards option or any coupon
Like it’s showing the exact amount
No rewards
Ok not confirmed but processing
Ok can you tell me if it get confirmed 
How i am go",1,"['明确提到大促', '价格优惠咨询']","I have placed a order but why there is no rewards option or any coupon
Like it’s showing the exact amount
No rewards
Ok not confirmed but processing
Ok can you tell me if it get confirmed 
How i am going to use the rewards 
For this order
{""cardType"":""order"",""data"":{""showStatus"":""Preparing"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusProcessing3x.png"",""orderNo"":""S01126052210294814064"",""orderId"":""S011260522102948014064"",""actualNum"":1,""placeTime"":1779425988,""orderCreatedTime"":""22 May, 2026 10:29:48"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1647,""showTotalAmount"":""₹1,647"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1194554,""goodsId"":2234872,""count"":1,""title"":""Draped Co-ord Set"",""coverImage"":""https://img105.savana.com/goods-pic/e3dfb10654dc480eb450cf2f3aad2ff3_w90_h120"",""skuValue"":""Apricot/S"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/524a578c53fc4deb8815675e69b97f16_w96_q85""},{""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
So that’s mean i have to pay for this order ?"
