conversation_id,created_at,hour,inbox_id,status,user_messages_count,full_content,first_message,raw_messages,is_promotion,matched_categories,keyword_count
3241584,2026-05-22 04:14:35.433958,4,2,1,14,"When will my order arrive
{""cardType"":""order"",""data"":{""showStatus"":""Non-Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusNonDelivered3x.png"",""orderNo"":""S01126050410392014003"",""orderId"":""S011260504103920014003"",""actualNum"":1,""placeTime"":1777871360,""orderCreatedTime"":""04 May, 2026 10:39:20"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1232,""showTotalAmount"":""₹1,232"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1079773,""goodsId"":2008152,""count"":1,""title"":""Ruffle A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/93a142219c614646a33b8cdfda6c4422_w90_h120"",""skuValue"":""Camel/M"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/bcf6b5a0fafc493f9d8ab35efa3cef0f_w96_q85""},{""value"":""M""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
When and what's the exact date my oder will arrive
I'm in hurry!
Yes please!
i'm in hurry with this order
Yes the delivery contact me but i'm not available at that time so now i'm available
my phone number
9366391013
Address- Jowai Mihmyntdu Lumpyrdi west jaintia hill
Wansuksiangshai28@gmail.com
Thankyou 
And i want my order hurry
it's means my order is cancelled i won't receive it
Ok Thankyou
No nothing",When will my order arrive,"[{'content': 'When will my order arrive', 'created_at': 1779423275, 'sender_type': 'contact'}, {'content': '{""cardType"":""order"",""data"":{""showStatus"":""Non-Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusNonDelivered3x.png"",""orderNo"":""S01126050410392014003"",""orderId"":""S011260504103920014003"",""actualNum"":1,""placeTime"":1777871360,""orderCreatedTime"":""04 May, 2026 10:39:20"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1232,""showTotalAmount"":""₹1,232"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":1079773,""goodsId"":2008152,""count"":1,""title"":""Ruffle A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/93a142219c614646a33b8cdfda6c4422_w90_h120"",""skuValue"":""Camel/M"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/bcf6b5a0fafc493f9d8ab35efa3cef0f_w96_q85""},{""value"":""M""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\\nmore""}}}', 'created_at': 1779423299, 'sender_type': 'contact'}, {'content': ""When and what's the exact date my oder will arrive"", 'created_at': 1779423409, 'sender_type': 'contact'}, {'content': ""I'm in hurry!"", 'created_at': 1779423458, 'sender_type': 'contact'}, {'content': ""Yes please!\ni'm in hurry with this order"", 'created_at': 1779423668, 'sender_type': 'contact'}, {'content': ""Yes the delivery contact me but i'm not available at that time so now i'm available"", 'created_at': 1779423809, 'sender_type': 'contact'}, {'content': 'my phone number', 'created_at': 1779423867, 'sender_type': 'contact'}, {'content': '9366391013', 'created_at': 1779423916, 'sender_type': 'contact'}, {'content': 'Address- Jowai Mihmyntdu Lumpyrdi west jaintia hill', 'created_at': 1779423990, 'sender_type': 'contact'}, {'content': 'Wansuksiangshai28@gmail.com', 'created_at': 1779424147, 'sender_type': 'contact'}, {'content': 'Thankyou \nAnd i want my order hurry', 'created_at': 1779424541, 'sender_type': 'contact'}, {'content': ""it's means my order is cancelled i won't receive it"", 'created_at': 1779424937, 'sender_type': 'contact'}, {'content': 'Ok Thankyou', 'created_at': 1779425218, 'sender_type': 'contact'}, {'content': 'No nothing', 'created_at': 1779425332, 'sender_type': 'contact'}]",False,[],0
3242635,2026-05-22 04:49:10.298281,4,2,1,2,"{""cardType"":""goods"",""data"":{""goodsId"":1789982,""goodsName"":""Printed Pullover T-Shirt"",""imageThumb"":""https://img105.savana.com/goods-pic/9eec0ef11ab744e89d7a402488d1e0ba.webp"",""showOriginalPrice"":""₹490"",""showPromotePrice"":""₹392"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}
Server or busy aa raha apki site ka","{""cardType"":""goods"",""data"":{""goodsId"":1789982,""goodsName"":""Printed Pullover T-Shirt"",""imageThumb"":""https://img105.savana.com/goods-pic/9eec0ef11ab744e89d7a402488d1e0ba.webp"",""showOriginalPrice"":""₹490"",""showPromotePrice"":""₹392"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}","[{'content': '{""cardType"":""goods"",""data"":{""goodsId"":1789982,""goodsName"":""Printed Pullover T-Shirt"",""imageThumb"":""https://img105.savana.com/goods-pic/9eec0ef11ab744e89d7a402488d1e0ba.webp"",""showOriginalPrice"":""₹490"",""showPromotePrice"":""₹392"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}', 'created_at': 1779425350, 'sender_type': 'contact'}, {'content': 'Server or busy aa raha apki site ka', 'created_at': 1779425432, 'sender_type': 'contact'}]",True,['价格'],1
3241727,2026-05-22 04:24:51.435511,4,2,1,2,"Is return available?
{""cardType"":""order"",""data"":{""userId"":302868087546381,""orderId"":""S011260517181319081006"",""subPay"":1430,""showTotalAmount"":""₹1,430"",""showStatus"":""Shipped"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusShipped3x.png"",""placeTime"":1779021799,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""17 May, 2026 18:13:19"",""returnDeadlineTime"":null,""actualNum"":1,""itemList"":[{""skuId"":1198493,""goodsId"":2241952,""count"":1,""title"":""Tie Up A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/466d11d4f1e74aa683481e4567539ce4_w90_h120"",""skuValue"":""Chocolate/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/861a92f7bd1941f986bf334844b61f77_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}",Is return available?,"[{'content': 'Is return available?', 'created_at': 1779423891, 'sender_type': 'contact'}, {'content': '{""cardType"":""order"",""data"":{""userId"":302868087546381,""orderId"":""S011260517181319081006"",""subPay"":1430,""showTotalAmount"":""₹1,430"",""showStatus"":""Shipped"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusShipped3x.png"",""placeTime"":1779021799,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""17 May, 2026 18:13:19"",""returnDeadlineTime"":null,""actualNum"":1,""itemList"":[{""skuId"":1198493,""goodsId"":2241952,""count"":1,""title"":""Tie Up A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/466d11d4f1e74aa683481e4567539ce4_w90_h120"",""skuValue"":""Chocolate/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/861a92f7bd1941f986bf334844b61f77_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\\nmore""}}}', 'created_at': 1779423903, 'sender_type': 'contact'}]",True,"['折扣', '赠品', '价格']",3
3241932,2026-05-22 04:36:22.283618,4,11,1,1,App hee crash ho gaya i wonder chl kiska raha hai,App hee crash ho gaya i wonder chl kiska raha hai,"[{'content': 'App hee crash ho gaya i wonder chl kiska raha hai', 'created_at': 1779424583, 'sender_type': 'contact'}]",False,[],0
3242715,2026-05-22 04:50:44.91529,4,2,1,1,Nice,Nice,"[{'content': 'Nice', 'created_at': 1779425444, 'sender_type': 'contact'}]",False,[],0
3242615,2026-05-22 04:48:45.74552,4,2,1,3,"Unable to place my order
Hello
Done already",Unable to place my order,"[{'content': 'Unable to place my order', 'created_at': 1779425325, 'sender_type': 'contact'}, {'content': 'Hello', 'created_at': 1779425336, 'sender_type': 'contact'}, {'content': 'Done already', 'created_at': 1779425402, 'sender_type': 'contact'}]",False,[],0
3242558,2026-05-22 04:47:51.03445,4,2,1,9,"Please give me a specific date of dilevery
Or connect me with a call
But the date is overdue?
S011260507132015021002
No
7028981550
No
204/b wing ganesh sadan 2 radha nagar, nallasopara 401209
shrushtilahane2007@gmail.com",Please give me a specific date of dilevery,"[{'content': 'Please give me a specific date of dilevery', 'created_at': 1779425271, 'sender_type': 'contact'}, {'content': 'Or connect me with a call', 'created_at': 1779425286, 'sender_type': 'contact'}, {'content': 'But the date is overdue?', 'created_at': 1779425392, 'sender_type': 'contact'}, {'content': 'S011260507132015021002', 'created_at': 1779425515, 'sender_type': 'contact'}, {'content': 'No', 'created_at': 1779425566, 'sender_type': 'contact'}, {'content': '7028981550', 'created_at': 1779425584, 'sender_type': 'contact'}, {'content': 'No', 'created_at': 1779425711, 'sender_type': 'contact'}, {'content': '204/b wing ganesh sadan 2 radha nagar, nallasopara 401209', 'created_at': 1779425744, 'sender_type': 'contact'}, {'content': 'shrushtilahane2007@gmail.com', 'created_at': 1779425787, 'sender_type': 'contact'}]",False,[],0
3242244,2026-05-22 04:42:13.183707,4,2,1,7,"what the hell is this
its telling me to login again and againnn
i am logged in
Yes YES HELP MEEEE
what is thisss
now i cant fucking place ordera
SO FOR OTHERS WE SUFFER? WE CANT BUY???",what the hell is this,"[{'content': 'what the hell is this', 'created_at': 1779424949, 'sender_type': 'contact'}, {'content': 'its telling me to login again and againnn', 'created_at': 1779424952, 'sender_type': 'contact'}, {'content': 'i am logged in', 'created_at': 1779425008, 'sender_type': 'contact'}, {'content': 'Yes YES HELP MEEEE', 'created_at': 1779425237, 'sender_type': 'contact'}, {'content': 'what is thisss', 'created_at': 1779425247, 'sender_type': 'contact'}, {'content': 'now i cant fucking place ordera', 'created_at': 1779425568, 'sender_type': 'contact'}, {'content': 'SO FOR OTHERS WE SUFFER? WE CANT BUY???', 'created_at': 1779425604, 'sender_type': 'contact'}]",False,[],0
3242672,2026-05-22 04:49:47.658799,4,2,1,3,"Which jeans will suit on this
can you help me with links of jeans
K",Which jeans will suit on this,"[{'content': 'Which jeans will suit on this', 'created_at': 1779425387, 'sender_type': 'contact'}, {'content': 'can you help me with links of jeans', 'created_at': 1779425700, 'sender_type': 'contact'}, {'content': 'K', 'created_at': 1779425784, 'sender_type': 'contact'}]",False,[],0
3242850,2026-05-22 04:53:07.851797,4,2,1,3,"I want to use free day sale
{""cardType"":""order"",""data"":{""userId"":128100226877358,""orderId"":""S011260522102017058004"",""subPay"":6496,""showTotalAmount"":""₹6,496"",""showStatus"":""Cancelled"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusCancelled3x.png"",""placeTime"":1779425417,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 10:20:17"",""returnDeadlineTime"":null,""actualNum"":6,""itemList"":[{""skuId"":1118511,""goodsId"":2075602,""count"":1,""title"":""High Waist Vintage Dark Wash Straight Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/31994b1844ad4788b36f733b0850ad62_w90_h120"",""skuValue"":""Vintage Dark Wash/26(XS)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/aa37a4eaaecd4bb7bb0865f487fa5252_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""26(XS)""}]},{""skuId"":747631,""goodsId"":1298822,""count"":1,""title"":""Wide Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/f2d070a76aef471e98f070cc4b8e5a78_w90_h120"",""skuValue"":""Blue/26(XS)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/4011cf3c058443189fdfc75a612501f4_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""26(XS)""}]},{""skuId"":1184957,""goodsId"":1894482,""count"":1,""title"":""Knotted Straight Leg Pants"",""coverImage"":""https://img105.savana.com/goods-pic/e06b18220b8d41c392d799923b362118_w90_h120"",""skuValue"":""Black-Fuschia-Apricot/27(S)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/e4d04de73e494eda994bbc40eeff6371_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""27(S)""}]},{""skuId"":674612,""goodsId"":113495,""count"":1,""title"":""High Waist Straight Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/24369ee63071457fa20f6c77b176b9e6UR_w90_h120"",""skuValue"":""Light Blue/26(XS)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/0b49ab2b8a4a4f2686c7f978d326c3a5_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""26(XS)""}]},{""skuId"":1189314,""goodsId"":2224412,""count"":1,""title"":""Elastic Wide Leg Pants"",""coverImage"":""https://img105.savana.com/goods-pic/a504de73225f49e19b5aba0a4a92464c_w90_h120"",""skuValue"":""Blue/27(S)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/595ff565db05492b8d89c929226148cd_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""27(S)""}]},{""skuId"":1012585,""goodsId"":1870422,""count"":1,""title"":""Gathered Pullover T-Shirt"",""coverImage"":""https://img105.savana.com/goods-pic/441bdcda722f4b17b4addc788224d102_w90_h120"",""skuValue"":""Grey/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/1c191858abe84d46a2fa89f9ae0d14a6_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
Savana anniversery sale",I want to use free day sale,"[{'content': 'I want to use free day sale', 'created_at': 1779425587, 'sender_type': 'contact'}, {'content': '{""cardType"":""order"",""data"":{""userId"":128100226877358,""orderId"":""S011260522102017058004"",""subPay"":6496,""showTotalAmount"":""₹6,496"",""showStatus"":""Cancelled"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusCancelled3x.png"",""placeTime"":1779425417,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 10:20:17"",""returnDeadlineTime"":null,""actualNum"":6,""itemList"":[{""skuId"":1118511,""goodsId"":2075602,""count"":1,""title"":""High Waist Vintage Dark Wash Straight Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/31994b1844ad4788b36f733b0850ad62_w90_h120"",""skuValue"":""Vintage Dark Wash/26(XS)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/aa37a4eaaecd4bb7bb0865f487fa5252_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""26(XS)""}]},{""skuId"":747631,""goodsId"":1298822,""count"":1,""title"":""Wide Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/f2d070a76aef471e98f070cc4b8e5a78_w90_h120"",""skuValue"":""Blue/26(XS)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/4011cf3c058443189fdfc75a612501f4_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""26(XS)""}]},{""skuId"":1184957,""goodsId"":1894482,""count"":1,""title"":""Knotted Straight Leg Pants"",""coverImage"":""https://img105.savana.com/goods-pic/e06b18220b8d41c392d799923b362118_w90_h120"",""skuValue"":""Black-Fuschia-Apricot/27(S)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/e4d04de73e494eda994bbc40eeff6371_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""27(S)""}]},{""skuId"":674612,""goodsId"":113495,""count"":1,""title"":""High Waist Straight Leg Jeans"",""coverImage"":""https://img105.savana.com/goods-pic/24369ee63071457fa20f6c77b176b9e6UR_w90_h120"",""skuValue"":""Light Blue/26(XS)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/0b49ab2b8a4a4f2686c7f978d326c3a5_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""26(XS)""}]},{""skuId"":1189314,""goodsId"":2224412,""count"":1,""title"":""Elastic Wide Leg Pants"",""coverImage"":""https://img105.savana.com/goods-pic/a504de73225f49e19b5aba0a4a92464c_w90_h120"",""skuValue"":""Blue/27(S)"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/595ff565db05492b8d89c929226148cd_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""27(S)""}]},{""skuId"":1012585,""goodsId"":1870422,""count"":1,""title"":""Gathered Pullover T-Shirt"",""coverImage"":""https://img105.savana.com/goods-pic/441bdcda722f4b17b4addc788224d102_w90_h120"",""skuValue"":""Grey/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/1c191858abe84d46a2fa89f9ae0d14a6_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\\nmore""}}}', 'created_at': 1779425661, 'sender_type': 'contact'}, {'content': 'Savana anniversery sale', 'created_at': 1779425669, 'sender_type': 'contact'}]",True,"['活动相关', '折扣', '赠品', '价格']",4
3242859,2026-05-22 04:53:17.272428,4,11,1,1,savana do something with ur server😭😭😭,savana do something with ur server😭😭😭,"[{'content': 'savana do something with ur server😭😭😭', 'created_at': 1779425597, 'sender_type': 'contact'}]",False,[],0
3242995,2026-05-22 04:55:26.629013,4,2,1,12,"Hello
Need your help
So the problem is that prior koi message nahi aa raha hai that pickup ke liye delivery boy is coming aur wo delivery guy wo location pe nahi aate hai. They'd try and call 2-3 times and just leave. Now when I'm trying to call back and connect with him uska number reachable hi nahi hai
This issue is creating lot of problems tbh
Because I'm at work right now
And work se nikal ke baar baar ye karna padta hai
And these delivery partners they talk very rude
In case call recieve nahi hua to location pe aa ke pickup kar lo parcel but they won't
S011260506213411076005
So the problem is that prior koi message nahi aa raha hai that pickup ke liye delivery boy is coming aur wo delivery guy wo location pe nahi aate hai. They'd try and call 2-3 times and just leave. Now when I'm trying to call back and connect with him uska number reachable hi nahi hai. This issue is creating lot of problems tbh. Because I'm at work right now
So the problem is that prior koi message nahi aa raha hai that pickup ke liye delivery boy is coming aur wo delivery guy wo location pe nahi aate hai. They'd try and call 2-3 times and just leave. Now when I'm trying to call back and connect with him uska number reachable hi nahi hai. This issue is creating lot of problems tbh. Because I'm at work right now
Atleast inform me through WhatsApp message or anything that someone will be coming at this this time for pickup so I can be prepared from my side",Hello,"[{'content': 'Hello', 'created_at': 1779425726, 'sender_type': 'contact'}, {'content': 'Need your help', 'created_at': 1779425735, 'sender_type': 'contact'}, {'content': ""So the problem is that prior koi message nahi aa raha hai that pickup ke liye delivery boy is coming aur wo delivery guy wo location pe nahi aate hai. They'd try and call 2-3 times and just leave. Now when I'm trying to call back and connect with him uska number reachable hi nahi hai"", 'created_at': 1779425850, 'sender_type': 'contact'}, {'content': 'This issue is creating lot of problems tbh', 'created_at': 1779425862, 'sender_type': 'contact'}, {'content': ""Because I'm at work right now"", 'created_at': 1779425870, 'sender_type': 'contact'}, {'content': 'And work se nikal ke baar baar ye karna padta hai', 'created_at': 1779425889, 'sender_type': 'contact'}, {'content': 'And these delivery partners they talk very rude', 'created_at': 1779425907, 'sender_type': 'contact'}, {'content': ""In case call recieve nahi hua to location pe aa ke pickup kar lo parcel but they won't"", 'created_at': 1779425939, 'sender_type': 'contact'}, {'content': 'S011260506213411076005', 'created_at': 1779426025, 'sender_type': 'contact'}, {'content': ""So the problem is that prior koi message nahi aa raha hai that pickup ke liye delivery boy is coming aur wo delivery guy wo location pe nahi aate hai. They'd try and call 2-3 times and just leave. Now when I'm trying to call back and connect with him uska number reachable hi nahi hai. This issue is creating lot of problems tbh. Because I'm at work right now"", 'created_at': 1779426055, 'sender_type': 'contact'}, {'content': ""So the problem is that prior koi message nahi aa raha hai that pickup ke liye delivery boy is coming aur wo delivery guy wo location pe nahi aate hai. They'd try and call 2-3 times and just leave. Now when I'm trying to call back and connect with him uska number reachable hi nahi hai. This issue is creating lot of problems tbh. Because I'm at work right now"", 'created_at': 1779427981, 'sender_type': 'contact'}, {'content': 'Atleast inform me through WhatsApp message or anything that someone will be coming at this this time for pickup so I can be prepared from my side', 'created_at': 1779428051, 'sender_type': 'contact'}]",False,[],0
3242212,2026-05-22 04:41:47.351433,4,2,1,2,"Is this fake 
I want to order this and place it in bag but seems to be empty how will I order
I want to remove some and order it but see","Is this fake 
I want to order this and place it in bag but seems to be empty how will I order","[{'content': 'Is this fake \nI want to order this and place it in bag but seems to be empty how will I order', 'created_at': 1779424907, 'sender_type': 'contact'}, {'content': 'I want to remove some and order it but see', 'created_at': 1779425139, 'sender_type': 'contact'}]",False,[],0
3242042,2026-05-22 04:38:36.170739,4,11,1,1,It’s doesn’t work,It’s doesn’t work,"[{'content': 'It’s doesn’t work', 'created_at': 1779424717, 'sender_type': 'contact'}]",False,[],0
3241531,2026-05-22 04:10:35.193003,4,2,1,1,Another order Id - S011250707102040177001,Another order Id - S011250707102040177001,"[{'content': 'Another order Id - S011250707102040177001', 'created_at': 1779423035, 'sender_type': 'contact'}]",False,[],0
3243756,2026-05-22 05:06:39.311943,5,4,1,5,"When the issue is going to fix?
I have already done the payment
But its showing unpaid
Done done done
Thankyou so much",When the issue is going to fix?,"[{'content': 'When the issue is going to fix?', 'created_at': 1779426399, 'sender_type': 'contact'}, {'content': 'I have already done the payment', 'created_at': 1779426619, 'sender_type': 'contact'}, {'content': 'But its showing unpaid', 'created_at': 1779426626, 'sender_type': 'contact'}, {'content': 'Done done done', 'created_at': 1779426667, 'sender_type': 'contact'}, {'content': 'Thankyou so much', 'created_at': 1779426669, 'sender_type': 'contact'}]",False,[],0
3247117,2026-05-22 05:40:14.322667,5,2,1,1,Cancel these order,Cancel these order,"[{'content': 'Cancel these order', 'created_at': 1779428414, 'sender_type': 'contact'}]",False,[],0
3246512,2026-05-22 05:36:22.215518,5,2,1,1,"{""cardType"":""order"",""data"":{""userId"":18098313,""orderId"":""S011260522110508013106"",""subPay"":911,""showTotalAmount"":""₹911"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""placeTime"":1779428108,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 11:05:08"",""returnDeadlineTime"":null,""actualNum"":1,""itemList"":[{""skuId"":1175339,""goodsId"":2200012,""count"":1,""title"":""Asymmetric A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/ca6c58f10714464294c1b2e5a2fa1674_w90_h120"",""skuValue"":""Khaki/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/2d3c17115aa0491a96c14a00769e0904_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}","{""cardType"":""order"",""data"":{""userId"":18098313,""orderId"":""S011260522110508013106"",""subPay"":911,""showTotalAmount"":""₹911"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""placeTime"":1779428108,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 11:05:08"",""returnDeadlineTime"":null,""actualNum"":1,""itemList"":[{""skuId"":1175339,""goodsId"":2200012,""count"":1,""title"":""Asymmetric A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/ca6c58f10714464294c1b2e5a2fa1674_w90_h120"",""skuValue"":""Khaki/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/2d3c17115aa0491a96c14a00769e0904_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}","[{'content': '{""cardType"":""order"",""data"":{""userId"":18098313,""orderId"":""S011260522110508013106"",""subPay"":911,""showTotalAmount"":""₹911"",""showStatus"":""Waiting for Payment"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusWaitingforPaymentRequired3x.png"",""placeTime"":1779428108,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""22 May, 2026 11:05:08"",""returnDeadlineTime"":null,""actualNum"":1,""itemList"":[{""skuId"":1175339,""goodsId"":2200012,""count"":1,""title"":""Asymmetric A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/ca6c58f10714464294c1b2e5a2fa1674_w90_h120"",""skuValue"":""Khaki/S"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/2d3c17115aa0491a96c14a00769e0904_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\\nmore""}}}', 'created_at': 1779428182, 'sender_type': 'contact'}]",True,"['活动相关', '折扣', '赠品', '价格']",4
